"CALENDAR.YEAR","CATEGORY","AGENCY.NAME","X1..PIT.OFFSET.COUNT","X1..PIT.OFFSET.AMOUNT","X2..LOTTERY.OFFSET.COUNT","X2..LOTTERY.OFFSET.AMOUNT","X3..UNCLAIMED.PROPERTY.OFFSET.COUNT","X3..UNCLAIMED.PROPERTY.OFFSET.AMOUNT","Total.OFFSET.COUNT","Total.OFFSET.AMOUNT","AGENCY_CLEAN","Year","PIT_Count","PIT_Amount","Lottery_Count","Lottery_Amount","UCP_Count","UCP_Amount","Total_Count","Total_Amount","Lottery_UCP_Amount","Lottery_UCP_Count"
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","BAKERSFIELD COLLEGE 212","212","$20,708.86","","","6","$168.03","218","$20,876.89","BAKERSFIELD COLLEGE",2018,212,20708.86,0,0,6,168.03,218,20876.89,168.03,6
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","PORTERVILLE COLLEGE 97","97","$6,518.52","","","","","97","$6,518.52","PORTERVILLE COLLEGE",2018,97,6518.52,0,0,0,0,97,6518.52,0,0
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","SAN JOSE STATE UNIVERSITY 499 $157,643.30","499","$157,643.30","1","$1,000.00","25","$1,175.62","525","$159,818.92","SAN JOSE STATE UNIVERSITY",2018,499,157643.3,1,1000,25,1175.62,525,159818.92,2175.62,26
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CSU, LONG BEACH 1,097 $302,688.09","1,097","$302,688.09","2","$613.35","34","$4,093.71","1,133","$307,395.15","CSU, LONG BEACH",2018,1097,302688.09,2,613.35,34,4093.71,1133,307395.15,4707.06,36
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CSU, LOS ANGELES 1,086 $273,061.95","1,086","$273,061.95","5","$6,795.02","41","$6,119.10","1,132","$285,976.07","CSU, LOS ANGELES",2018,1086,273061.95,5,6795.02,41,6119.1,1132,285976.07,12914.12,46
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","SAN DIEGO STATE UNIVERSITY 793 $212,495.48","793","$212,495.48","1","$1,000.00","19","$845.68","813","$214,341.16","SAN DIEGO STATE UNIVERSITY",2018,793,212495.48,1,1000,19,845.68,813,214341.16,1845.68,20
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CAL STATE UNIVERSITY, EAST BAY 988 $312,925.89","988","$312,925.89","4","$1,870.02","28","$2,090.39","1,020","$316,886.30","CAL STATE UNIVERSITY, EAST BAY",2018,988,312925.89,4,1870.02,28,2090.39,1020,316886.3,3960.41,32
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CALIFORNIA STATE UNIVERSITY,FRESNO 276","276","$85,989.74","1","$116.00","4","$378.24","281","$86,483.98","CALIFORNIA STATE UNIVERSITY,FRESNO",2018,276,85989.74,1,116,4,378.24,281,86483.98,494.24,5
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CALIFORNIA STATE UNIVERSITY CHICO 495 $146,685.95","495","$146,685.95","","","13","$943.27","508","$147,629.22","CALIFORNIA STATE UNIVERSITY CHICO",2018,495,146685.95,0,0,13,943.27,508,147629.22,943.27,13
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CSU, STANISLAUS STATE 493 $119,716.91","493","$119,716.91","1","$57.00","7","$181.25","501","$119,955.16","CSU, STANISLAUS STATE",2018,493,119716.91,1,57,7,181.25,501,119955.16,238.25,8
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CALIFORNIA STATE UNIVERSITY 1,206 $387,502.17","1,206","$387,502.17","10","$8,452.53","25","$2,434.46","1,241","$398,389.16","CALIFORNIA STATE UNIVERSITY",2018,1206,387502.17,10,8452.53,25,2434.46,1241,398389.16,10886.99,35
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CSU SAN BERNARDINO 555 $160,004.97","555","$160,004.97","","","20","$1,931.37","575","$161,936.34","CSU SAN BERNARDINO",2018,555,160004.97,0,0,20,1931.37,575,161936.34,1931.37,20
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","HUMBOLDT STATE UNIVERSITY 19","19","$7,111.77","","","2","$166.95","21","$7,278.72","HUMBOLDT STATE UNIVERSITY",2018,19,7111.77,0,0,2,166.95,21,7278.72,166.95,2
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CALIFORNIA STATE UNIVERSITY 2,200 $419,032.79","2,200","$419,032.79","8","$5,078.22","54","$6,509.21","2,262","$430,620.22","CALIFORNIA STATE UNIVERSITY",2018,2200,419032.79,8,5078.22,54,6509.21,2262,430620.22,11587.43,62
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","SAN FRANCISCO STATE UNIVERSITY 1,218 $330,011.96","1,218","$330,011.96","3","$1,216.03","30","$4,258.71","1,251","$335,486.70","SAN FRANCISCO STATE UNIVERSITY",2018,1218,330011.96,3,1216.03,30,4258.71,1251,335486.7,5474.74,33
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","SONOMA STATE UNIVERSITY 168","168","$45,042.82","2","$1,072.00","7","$1,033.24","177","$47,148.06","SONOMA STATE UNIVERSITY",2018,168,45042.82,2,1072,7,1033.24,177,47148.06,2105.24,9
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CA COMMUNITY COLLEGES 48,839 $7,003,740.68","48,839","$7,003,740.68","172","$44,309.92","929","$78,959.59","49,940","$7,127,010.19","CA COMMUNITY COLLEGES",2018,48839,7003740.68,172,44309.92,929,78959.59,49940,7127010.19,123269.51,1101
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CA STATE UNIVERSITY SAN MARCOS 343 $107,908.55","343","$107,908.55","2","$5,000.00","4","$587.76","349","$113,496.31","CA STATE UNIVERSITY SAN MARCOS",2018,343,107908.55,2,5000,4,587.76,349,113496.31,5587.76,6
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CSU MONTEREY BAY 190","190","$59,906.32","1","$363.45","7","$622.92","198","$60,892.69","CSU MONTEREY BAY",2018,190,59906.32,1,363.45,7,622.92,198,60892.69,986.37,8
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CSU CHANCELLOR'S OFFICE 40","40","$52,145.39","","","5","$131.69","45","$52,277.08","CSU CHANCELLOR'S OFFICE",2018,40,52145.39,0,0,5,131.69,45,52277.08,131.69,5
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CSU CHANCELLOR'S OFFICE 24","24","$12,942.32","","","1","$1,260.80","25","$14,203.12","CSU CHANCELLOR'S OFFICE",2018,24,12942.32,0,0,1,1260.8,25,14203.12,1260.8,1
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CSU SAN BERNARDINO 293","293","$27,342.31","1","$85.00","8","$172.31","302","$27,599.62","CSU SAN BERNARDINO",2018,293,27342.31,1,85,8,172.31,302,27599.62,257.31,9
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CSU CHANNEL ISLANDS 42","42","$11,651.59","","","","","42","$11,651.59","CSU CHANNEL ISLANDS",2018,42,11651.59,0,0,0,0,42,11651.59,0,0
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","MT SAN ANTONIO COLLEGE 378","378","$48,475.16","4","$778.00","6","$73.71","388","$49,326.87","MT SAN ANTONIO COLLEGE",2018,378,48475.16,4,778,6,73.71,388,49326.87,851.71,10
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","CALIF POLYTECHNIC STATE UNIVERSITY 148","148","$49,501.56","","","3","$178.34","151","$49,679.90","CALIF POLYTECHNIC STATE UNIVERSITY",2018,148,49501.56,0,0,3,178.34,151,49679.9,178.34,3
"CY2018","8 - UNIV/COLLEGE/POST SEC INSTITUTIONS","SAN MATEO COMMUNITY COLLEGE DIST 148","148","$21,307.52","","","1","$126.00","149","$21,433.52","SAN MATEO COMMUNITY COLLEGE DIST",2018,148,21307.52,0,0,1,126,149,21433.52,126,1
"CY2019","2 - CITY","CITY OF ARTESIA 3","3","$2,202.00","","","","","3","$2,202.00","CITY OF ARTESIA",2019,3,2202,0,0,0,0,3,2202,0,0
"CY2019","2 - CITY","CITY OF LEMON GROVE 40","40","$3,559.58","1","$82.50","","","41","$3,642.08","CITY OF LEMON GROVE",2019,40,3559.58,1,82.5,0,0,41,3642.08,82.5,1
"CY2019","2 - CITY","CITY OF GRAND TERRACE 70","70","$7,750.29","","","2","$41.48","72","$7,791.77","CITY OF GRAND TERRACE",2019,70,7750.29,0,0,2,41.48,72,7791.77,41.48,2
"CY2019","2 - CITY","CITY OF STOCKTON 934","934","$149,642.65","13","$2,170.00","19","$1,249.22","966","$153,061.87","CITY OF STOCKTON",2019,934,149642.65,13,2170,19,1249.22,966,153061.87,3419.22,32
"CY2019","2 - CITY","TOWN OF ROSS 1","1","$150.00","","","","","1","$150.00","TOWN OF ROSS",2019,1,150,0,0,0,0,1,150,0,0
"CY2019","2 - CITY","TIBURON POLICE DEPT 9","9","$2,686.00","","","","","9","$2,686.00","TIBURON POLICE DEPT",2019,9,2686,0,0,0,0,9,2686,0,0
"CY2019","2 - CITY","CITY OF LARKSPUR 3","3","$377.00","","","","","3","$377.00","CITY OF LARKSPUR",2019,3,377,0,0,0,0,3,377,0,0
"CY2019","2 - CITY","CITY OF CORONADO 38","38","$3,972.17","","","","","38","$3,972.17","CITY OF CORONADO",2019,38,3972.17,0,0,0,0,38,3972.17,0,0
"CY2019","2 - CITY","CITY OF SANTA ROSA 303","303","$41,096.05","2","$290.00","5","$285.75","310","$41,671.80","CITY OF SANTA ROSA",2019,303,41096.05,2,290,5,285.75,310,41671.8,575.75,7
"CY2019","2 - CITY","CITY OF BELL 212","212","$35,301.56","4","$694.00","4","$152.11","220","$36,147.67","CITY OF BELL",2019,212,35301.56,4,694,4,152.11,220,36147.67,846.11,8
"CY2019","2 - CITY","CITY OF WEST SACRAMENTO 7","7","$2,327.80","","","","","7","$2,327.80","CITY OF WEST SACRAMENTO",2019,7,2327.8,0,0,0,0,7,2327.8,0,0
"CY2019","2 - CITY","CITY OF LYNWOOD 737","737","$113,606.46","2","$220.34","10","$758.17","749","$114,584.97","CITY OF LYNWOOD",2019,737,113606.46,2,220.34,10,758.17,749,114584.97,978.51,12
"CY2019","2 - CITY","CITY OF VACAVILLE 95","95","$11,683.24","","","","","95","$11,683.24","CITY OF VACAVILLE",2019,95,11683.24,0,0,0,0,95,11683.24,0,0
"CY2019","2 - CITY","CITY OF FRESNO 40","40","$6,596.94","","","","","40","$6,596.94","CITY OF FRESNO",2019,40,6596.94,0,0,0,0,40,6596.94,0,0
"CY2019","2 - CITY","CITY OF HAWAIIAN GARDENS 2","2","$221.00","","","","","2","$221.00","CITY OF HAWAIIAN GARDENS",2019,2,221,0,0,0,0,2,221,0,0
"CY2019","2 - CITY","CITY OF NORWALK 9","9","$1,469.50","","","1","$177.88","10","$1,647.38","CITY OF NORWALK",2019,9,1469.5,0,0,1,177.88,10,1647.38,177.88,1
"CY2019","2 - CITY","CITY OF LAKE ELSINORE 341","341","$52,370.93","1","$41.00","8","$631.15","350","$53,043.08","CITY OF LAKE ELSINORE",2019,341,52370.93,1,41,8,631.15,350,53043.08,672.15,9
"CY2019","2 - CITY","CITY OF VACAVILLE 379","379","$58,279.32","3","$736.30","4","$364.41","386","$59,380.03","CITY OF VACAVILLE",2019,379,58279.32,3,736.3,4,364.41,386,59380.03,1100.71,7
"CY2019","2 - CITY","METROPOLITAN TRANSPORTATION COMMISS 9,959","9,959","$1,899,052.07","47","$12,808.25","187","$17,232.51","10,193","$1,929,092.83","METROPOLITAN TRANSPORTATION COMMISS",2019,9959,1899052.07,47,12808.25,187,17232.51,10193,1929092.83,30040.76,234
"CY2019","2 - CITY","CITY OF RIVERSIDE, PARKING 1,410","1,410","$196,334.13","8","$1,850.00","23","$2,169.47","1,441","$200,353.60","CITY OF RIVERSIDE, PARKING",2019,1410,196334.13,8,1850,23,2169.47,1441,200353.6,4019.47,31
"CY2019","2 - CITY","CITY OF SAN JUAN CAPISTRANO 169","169","$31,708.09","4","$1,735.00","3","$614.48","176","$34,057.57","CITY OF SAN JUAN CAPISTRANO",2019,169,31708.09,4,1735,3,614.48,176,34057.57,2349.48,7
"CY2019","2 - CITY","CITY OF DOWNEY 816","816","$83,696.16","7","$761.00","14","$896.59","837","$85,353.75","CITY OF DOWNEY",2019,816,83696.16,7,761,14,896.59,837,85353.75,1657.59,21
"CY2019","2 - CITY","CITY OF WILDOMAR 31","31","$4,573.00","","","1","$35.00","32","$4,608.00","CITY OF WILDOMAR",2019,31,4573,0,0,1,35,32,4608,35,1
"CY2019","2 - CITY","CITY OF SALINAS 609","609","$81,691.89","6","$1,076.32","6","$331.61","621","$83,099.82","CITY OF SALINAS",2019,609,81691.89,6,1076.32,6,331.61,621,83099.82,1407.93,12
"CY2019","2 - CITY","CITY OF BLYTHE 4","4","$311.19","","","1","$47.12","5","$358.31","CITY OF BLYTHE",2019,4,311.19,0,0,1,47.12,5,358.31,47.12,1
"CY2019","2 - CITY","CITY OF CLAREMONT 162","162","$20,976.60","1","$93.00","4","$197.00","167","$21,266.60","CITY OF CLAREMONT",2019,162,20976.6,1,93,4,197,167,21266.6,290,5
"CY2019","2 - CITY","CITY OF PICO RIVERA 562","562","$105,687.89","3","$565.00","10","$641.73","575","$106,894.62","CITY OF PICO RIVERA",2019,562,105687.89,3,565,10,641.73,575,106894.62,1206.73,13
"CY2019","2 - CITY","CITY OF LA HABRA 446","446","$60,599.94","9","$690.00","9","$1,283.81","464","$62,573.75","CITY OF LA HABRA",2019,446,60599.94,9,690,9,1283.81,464,62573.75,1973.81,18
"CY2019","2 - CITY","SUISUN CITY 273","273","$58,465.23","1","$233.00","6","$497.79","280","$59,196.02","SUISUN CITY",2019,273,58465.23,1,233,6,497.79,280,59196.02,730.79,7
"CY2019","2 - CITY","CITY OF RANCHO SANTA MARGARITA 48","48","$5,608.16","","","","","48","$5,608.16","CITY OF RANCHO SANTA MARGARITA",2019,48,5608.16,0,0,0,0,48,5608.16,0,0
"CY2019","2 - CITY","CITY OF RANCHO CORDOVA 58","58","$34,165.44","1","$200.00","4","$604.37","63","$34,969.81","CITY OF RANCHO CORDOVA",2019,58,34165.44,1,200,4,604.37,63,34969.81,804.37,5
"CY2019","2 - CITY","CITY OF VISTA 22","22","$5,127.69","","","","","22","$5,127.69","CITY OF VISTA",2019,22,5127.69,0,0,0,0,22,5127.69,0,0
"CY2019","2 - CITY","CITY OF CHINO HILLS 8","8","$3,022.00","","","","","8","$3,022.00","CITY OF CHINO HILLS",2019,8,3022,0,0,0,0,8,3022,0,0
"CY2019","2 - CITY","CITY OF FRESNO 1,958","1,958","$246,825.75","8","$1,918.00","45","$2,650.88","2,011","$251,394.63","CITY OF FRESNO",2019,1958,246825.75,8,1918,45,2650.88,2011,251394.63,4568.88,53
"CY2019","2 - CITY","CITY OF IRVINE 22","22","$2,238.22","","","","","22","$2,238.22","CITY OF IRVINE",2019,22,2238.22,0,0,0,0,22,2238.22,0,0
"CY2019","2 - CITY","CITY OF CONCORD 240","240","$50,648.23","1","$1,000.00","7","$528.13","248","$52,176.36","CITY OF CONCORD",2019,240,50648.23,1,1000,7,528.13,248,52176.36,1528.13,8
"CY2019","2 - CITY","CITY OF PERRIS 499","499","$70,207.15","1","$204.00","7","$453.53","507","$70,864.68","CITY OF PERRIS",2019,499,70207.15,1,204,7,453.53,507,70864.68,657.53,8
"CY2019","2 - CITY","CITY OF LA PUENTE 8","8","$1,334.00","","","","","8","$1,334.00","CITY OF LA PUENTE",2019,8,1334,0,0,0,0,8,1334,0,0
"CY2019","2 - CITY","CITY OF BEVERLY HILLS 225","225","$39,332.89","1","$50.00","12","$1,865.65","238","$41,248.54","CITY OF BEVERLY HILLS",2019,225,39332.89,1,50,12,1865.65,238,41248.54,1915.65,13
"CY2019","2 - CITY","CITY OF LOMPOC 90","90","$16,162.73","1","$321.00","3","$583.28","94","$17,067.01","CITY OF LOMPOC",2019,90,16162.73,1,321,3,583.28,94,17067.01,904.28,4
"CY2019","2 - CITY","CITY OF SANTA ROSA 4","4","$1,201.00","","","1","$81.00","5","$1,282.00","CITY OF SANTA ROSA",2019,4,1201,0,0,1,81,5,1282,81,1
"CY2019","2 - CITY","FULLERTON POLICE DEPARTMENT 651","651","$100,146.39","6","$2,891.38","18","$1,432.81","675","$104,470.58","FULLERTON POLICE DEPARTMENT",2019,651,100146.39,6,2891.38,18,1432.81,675,104470.58,4324.19,24
"CY2019","2 - CITY","CITY OF SAN FERNANDO 235","235","$33,890.39","3","$364.00","2","$186.78","240","$34,441.17","CITY OF SAN FERNANDO",2019,235,33890.39,3,364,2,186.78,240,34441.17,550.78,5
"CY2019","2 - CITY","CITY OF SEAL BEACH 35","35","$4,312.74","","","1","$67.29","36","$4,380.03","CITY OF SEAL BEACH",2019,35,4312.74,0,0,1,67.29,36,4380.03,67.29,1
"CY2019","2 - CITY","CITY OF HAWTHORNE 1,746","1,746","$301,262.46","11","$2,962.00","43","$3,322.45","1,800","$307,546.91","CITY OF HAWTHORNE",2019,1746,301262.46,11,2962,43,3322.45,1800,307546.91,6284.45,54
"CY2019","2 - CITY","CITY OF ANAHEIM 53","53","$22,485.10","1","$1,000.00","1","$95.76","55","$23,580.86","CITY OF ANAHEIM",2019,53,22485.1,1,1000,1,95.76,55,23580.86,1095.76,2
"CY2019","2 - CITY","CITY OF SANTA CLARA 159","159","$7,552.16","","","1","$81.62","160","$7,633.78","CITY OF SANTA CLARA",2019,159,7552.16,0,0,1,81.62,160,7633.78,81.62,1
"CY2019","2 - CITY","CITY OF AZUSA 4","4","$578.53","","","","","4","$578.53","CITY OF AZUSA",2019,4,578.53,0,0,0,0,4,578.53,0,0
"CY2019","2 - CITY","CITY OF ROCKLIN 41","41","$3,919.94","","","4","$188.50","45","$4,108.44","CITY OF ROCKLIN",2019,41,3919.94,0,0,4,188.5,45,4108.44,188.5,4
"CY2019","2 - CITY","CITY OF SANTA CLARA 174","174","$24,587.92","4","$594.00","4","$277.99","182","$25,459.91","CITY OF SANTA CLARA",2019,174,24587.92,4,594,4,277.99,182,25459.91,871.99,8
"CY2019","2 - CITY","CITY OF CALIFORNIA CITY 34","34","$13,545.79","1","$1,000.00","","","35","$14,545.79","CITY OF CALIFORNIA CITY",2019,34,13545.79,1,1000,0,0,35,14545.79,1000,1
"CY2019","2 - CITY","CITY OF CAMPBELL 37","37","$6,017.84","","","3","$145.93","40","$6,163.77","CITY OF CAMPBELL",2019,37,6017.84,0,0,3,145.93,40,6163.77,145.93,3
"CY2019","2 - CITY","CITY OF CAPITOLA 76","76","$7,035.81","1","$96.00","5","$558.00","82","$7,689.81","CITY OF CAPITOLA",2019,76,7035.81,1,96,5,558,82,7689.81,654,6
"CY2019","2 - CITY","CITY OF CARLSBAD 42","42","$5,757.49","1","$120.00","3","$75.14","46","$5,952.63","CITY OF CARLSBAD",2019,42,5757.49,1,120,3,75.14,46,5952.63,195.14,4
"CY2019","2 - CITY","CITY OF ESCONDIDO 225","225","$29,429.73","","","4","$159.26","229","$29,588.99","CITY OF ESCONDIDO",2019,225,29429.73,0,0,4,159.26,229,29588.99,159.26,4
"CY2019","2 - CITY","CITY OF CARSON 53","53","$12,115.74","","","1","$90.41","54","$12,206.15","CITY OF CARSON",2019,53,12115.74,0,0,1,90.41,54,12206.15,90.41,1
"CY2019","2 - CITY","CITY OF HEMET 5","5","$618.70","","","","","5","$618.70","CITY OF HEMET",2019,5,618.7,0,0,0,0,5,618.7,0,0
"CY2019","2 - CITY","CITY OF MANTECA 2","2","$867.09","","","","","2","$867.09","CITY OF MANTECA",2019,2,867.09,0,0,0,0,2,867.09,0,0
"CY2019","2 - CITY","CITY OF SAN RAFAEL 247","247","$55,685.22","2","$700.00","5","$771.50","254","$57,156.72","CITY OF SAN RAFAEL",2019,247,55685.22,2,700,5,771.5,254,57156.72,1471.5,7
"CY2019","2 - CITY","CITY OF CERRITOS 57","57","$6,106.04","","","2","$46.96","59","$6,153.00","CITY OF CERRITOS",2019,57,6106.04,0,0,2,46.96,59,6153,46.96,2
"CY2019","2 - CITY","CITY OF LAKE FOREST 3","3","$547.23","","","","","3","$547.23","CITY OF LAKE FOREST",2019,3,547.23,0,0,0,0,3,547.23,0,0
"CY2019","2 - CITY","CITY OF COACHELLA PARK RANGER DIV 114","114","$14,923.30","1","$107.50","3","$30.36","118","$15,061.16","CITY OF COACHELLA PARK RANGER DIV",2019,114,14923.3,1,107.5,3,30.36,118,15061.16,137.86,4
"CY2019","2 - CITY","CITY OF CORCORAN 4","4","$758.68","","","","","4","$758.68","CITY OF CORCORAN",2019,4,758.68,0,0,0,0,4,758.68,0,0
"CY2019","2 - CITY","CITY OF CORONA 277","277","$47,762.16","2","$180.00","3","$191.38","282","$48,133.54","CITY OF CORONA",2019,277,47762.16,2,180,3,191.38,282,48133.54,371.38,5
"CY2019","2 - CITY","CITY OF CUDAHY 262","262","$37,469.01","4","$1,303.00","5","$322.65","271","$39,094.66","CITY OF CUDAHY",2019,262,37469.01,4,1303,5,322.65,271,39094.66,1625.65,9
"CY2019","2 - CITY","CITY OF DALY CITY 990","990","$199,259.52","5","$719.72","25","$3,711.05","1,020","$203,690.29","CITY OF DALY CITY",2019,990,199259.52,5,719.72,25,3711.05,1020,203690.29,4430.77,30
"CY2019","2 - CITY","CITY OF PALMDALE 539","539","$102,793.32","","","6","$840.49","545","$103,633.81","CITY OF PALMDALE",2019,539,102793.32,0,0,6,840.49,545,103633.81,840.49,6
"CY2019","2 - CITY","CITY OF DUARTE 122","122","$20,313.68","","","1","$240.00","123","$20,553.68","CITY OF DUARTE",2019,122,20313.68,0,0,1,240,123,20553.68,240,1
"CY2019","2 - CITY","CITY OF ELK GROVE 24","24","$4,002.00","","","","","24","$4,002.00","CITY OF ELK GROVE",2019,24,4002,0,0,0,0,24,4002,0,0
"CY2019","2 - CITY","CITY OF RIDGECREST 31","31","$5,625.56","","","1","$108.00","32","$5,733.56","CITY OF RIDGECREST",2019,31,5625.56,0,0,1,108,32,5733.56,108,1
"CY2019","2 - CITY","CITY OF SANTA BARBARA PARKING 607","607","$96,412.04","1","$584.00","7","$487.27","615","$97,483.31","CITY OF SANTA BARBARA PARKING",2019,607,96412.04,1,584,7,487.27,615,97483.31,1071.27,8
"CY2019","2 - CITY","CITY OF ESCALON 23","23","$3,653.37","","","","","23","$3,653.37","CITY OF ESCALON",2019,23,3653.37,0,0,0,0,23,3653.37,0,0
"CY2019","2 - CITY","CITY OF ESCONDIDO 26","26","$10,829.63","","","2","$1,418.55","28","$12,248.18","CITY OF ESCONDIDO",2019,26,10829.63,0,0,2,1418.55,28,12248.18,1418.55,2
"CY2019","2 - CITY","CITY OF SAN JACINTO 364","364","$45,222.10","4","$384.50","10","$372.47","378","$45,979.07","CITY OF SAN JACINTO",2019,364,45222.1,4,384.5,10,372.47,378,45979.07,756.97,14
"CY2019","2 - CITY","CITY OF POWAY 51","51","$8,275.00","","","","","51","$8,275.00","CITY OF POWAY",2019,51,8275,0,0,0,0,51,8275,0,0
"CY2019","2 - CITY","CITY OF GARDEN GROVE 42","42","$15,561.47","2","$332.00","","","44","$15,893.47","CITY OF GARDEN GROVE",2019,42,15561.47,2,332,0,0,44,15893.47,332,2
"CY2019","2 - CITY","GLENDALE WATER & POWER 2","2","$160.00","1","$2,500.00","","","3","$2,660.00","GLENDALE WATER & POWER",2019,2,160,1,2500,0,0,3,2660,2500,1
"CY2019","2 - CITY","CITY OF VERNON 70","70","$7,401.67","","","3","$47.51","73","$7,449.18","CITY OF VERNON",2019,70,7401.67,0,0,3,47.51,73,7449.18,47.51,3
"CY2019","2 - CITY","CITY OF HAWAIIAN GARDENS 78","78","$10,049.15","1","$80.00","3","$129.47","82","$10,258.62","CITY OF HAWAIIAN GARDENS",2019,78,10049.15,1,80,3,129.47,82,10258.62,209.47,4
"CY2019","2 - CITY","CITY OF CITRUS HEIGHTS 96","96","$14,924.77","1","$153.50","1","$60.14","98","$15,138.41","CITY OF CITRUS HEIGHTS",2019,96,14924.77,1,153.5,1,60.14,98,15138.41,213.64,2
"CY2019","2 - CITY","CITY OF HAYWARD 267","267","$61,587.93","1","$777.83","5","$409.37","273","$62,775.13","CITY OF HAYWARD",2019,267,61587.93,1,777.83,5,409.37,273,62775.13,1187.2,6
"CY2019","2 - CITY","CITY OF HEMET 39","39","$15,958.33","1","$139.09","2","$183.69","42","$16,281.11","CITY OF HEMET",2019,39,15958.33,1,139.09,2,183.69,42,16281.11,322.78,3
"CY2019","2 - CITY","CITY OF DESERT HOT SPRINGS 3","3","$830.00","","","1","$22.09","4","$852.09","CITY OF DESERT HOT SPRINGS",2019,3,830,0,0,1,22.09,4,852.09,22.09,1
"CY2019","2 - CITY","CITY OF HUNTINGTON BEACH 789","789","$90,962.33","5","$647.00","25","$1,419.75","819","$93,029.08","CITY OF HUNTINGTON BEACH",2019,789,90962.33,5,647,25,1419.75,819,93029.08,2066.75,30
"CY2019","2 - CITY","CITY OF INDIAN WELLS 5","5","$4,338.35","","","","","5","$4,338.35","CITY OF INDIAN WELLS",2019,5,4338.35,0,0,0,0,5,4338.35,0,0
"CY2019","2 - CITY","CITY OF LAGUNA NIGUEL 2","2","$6,462.00","","","","","2","$6,462.00","CITY OF LAGUNA NIGUEL",2019,2,6462,0,0,0,0,2,6462,0,0
"CY2019","2 - CITY","CITY OF LA HABRA HEIGHTS 3","3","$472.00","","","","","3","$472.00","CITY OF LA HABRA HEIGHTS",2019,3,472,0,0,0,0,3,472,0,0
"CY2019","2 - CITY","CITY OF ADELANTO 91","91","$25,808.63","1","$160.00","","","92","$25,968.63","CITY OF ADELANTO",2019,91,25808.63,1,160,0,0,92,25968.63,160,1
"CY2019","2 - CITY","CITY OF CUPERTINO 29","29","$3,155.49","","","","","29","$3,155.49","CITY OF CUPERTINO",2019,29,3155.49,0,0,0,0,29,3155.49,0,0
"CY2019","2 - CITY","CITY OF SAN GABRIEL 170","170","$26,540.27","3","$254.00","2","$145.98","175","$26,940.25","CITY OF SAN GABRIEL",2019,170,26540.27,3,254,2,145.98,175,26940.25,399.98,5
"CY2019","2 - CITY","CITY OF LA MIRADA 115","115","$28,093.43","","","3","$83.08","118","$28,176.51","CITY OF LA MIRADA",2019,115,28093.43,0,0,3,83.08,118,28176.51,83.08,3
"CY2019","2 - CITY","CITY OF LANCASTER 525","525","$71,622.28","2","$284.00","10","$660.32","537","$72,566.60","CITY OF LANCASTER",2019,525,71622.28,2,284,10,660.32,537,72566.6,944.32,12
"CY2019","2 - CITY","CITY OF GARDENA 644","644","$96,598.15","4","$841.00","14","$1,815.41","662","$99,254.56","CITY OF GARDENA",2019,644,96598.15,4,841,14,1815.41,662,99254.56,2656.41,18
"CY2019","2 - CITY","CITY OF NORCO 77","77","$14,506.35","","","","","77","$14,506.35","CITY OF NORCO",2019,77,14506.35,0,0,0,0,77,14506.35,0,0
"CY2019","2 - CITY","CITY OF LAWNDALE 471","471","$78,631.45","8","$1,516.25","12","$670.39","491","$80,818.09","CITY OF LAWNDALE",2019,471,78631.45,8,1516.25,12,670.39,491,80818.09,2186.64,20
"CY2019","2 - CITY","CITY OF LA VERNE 117","117","$14,519.39","2","$540.00","2","$150.53","121","$15,209.92","CITY OF LA VERNE",2019,117,14519.39,2,540,2,150.53,121,15209.92,690.53,4
