CALENDAR YEAR,CATEGORY,AGENCY NAME,1. PIT OFFSET COUNT,1. PIT OFFSET AMOUNT,2. LOTTERY OFFSET COUNT,2. LOTTERY OFFSET AMOUNT,3. UNCLAIMED PROPERTY OFFSET COUNT,3. UNCLAIMED PROPERTY OFFSET AMOUNT,Total OFFSET COUNT,Total OFFSET AMOUNT
CY2023,2 - CITY,MIRADA CITY OF LA,168,"$38,215.82",2,$61.91,,,170,"$38,277.73"
CY2023,2 - CITY,CITY OF LANCASTER,555,"$79,166.67",5,$796.00,9,$348.85,569,"$80,311.52"
CY2023,2 - CITY,CITY OF GARDENA,731,"$117,055.51",5,$725.00,10,"$1,004.46",746,"$118,784.97"
CY2023,2 - CITY,NORCO CITY OF,109,"$18,293.44",1,$449.00,1,$9.68,111,"$18,752.12"
CY2023,2 - CITY,CITY OF LA VERNE,13,"$4,603.55",,,,,13,"$4,603.55"
CY2023,2 - CITY,CITY OF LAWNDALE,800,"$158,263.47",5,$766.50,10,$711.44,815,"$159,741.41"
CY2023,2 - CITY,VERNE CITY OF LA,83,"$15,231.08",2,$234.00,2,$20.01,87,"$15,485.09"
CY2023,2 - CITY,CITY OF TWENTYNINE PALMS,12,"$1,836.97",,,,,12,"$1,836.97"
CY2023,2 - CITY,MALIBU CITY OF,291,"$46,089.64",3,$474.00,6,$833.40,300,"$47,397.04"
CY2023,2 - CITY,ADMIN MANHATTAN BEACH,286,"$39,259.37",3,$354.00,5,$578.23,294,"$40,191.60"
CY2023,2 - CITY,CITY OF MERCED,473,"$141,050.25",4,"$1,606.00",11,"$1,325.69",488,"$143,981.94"
CY2023,2 - CITY,CITY OF MILPITAS,1,$125.00,,,,,1,$125.00
CY2023,2 - CITY,CITY OF MISSION VIEJO,6,"$2,709.50",,,,,6,"$2,709.50"
CY2023,2 - CITY,CITY OF MODESTO,75,"$23,637.06",1,$21.13,,,76,"$23,658.19"
CY2023,2 - CITY,CITY OF MORENO VALLEY,"2,496","$535,176.70",12,"$2,656.00",21,"$4,056.10","2,529","$541,888.80"
CY2023,2 - CITY,OF MISSION VIEJO CITY,25,"$4,958.11",2,$500.00,2,$121.00,29,"$5,579.11"
CY2023,2 - CITY,CITY OF SAN JOSE,"3,343","$785,073.30",34,"$11,535.29",44,"$4,491.35","3,421","$801,099.94"
CY2023,2 - CITY,TOWN OF YUCCA VALLEY,16,"$11,589.91",,,,,16,"$11,589.91"
CY2023,2 - CITY,NEWPORT BEACH CITY OF,464,"$70,954.00",5,$590.00,9,$513.50,478,"$72,057.50"
CY2023,2 - CITY,NOVATO POLICE DEPT,107,"$39,070.93",3,$110.69,,,110,"$39,181.62"
CY2023,2 - CITY,,43,"$18,951.03",2,"$2,000.00",,,45,"$20,951.03"
CY2023,2 - CITY,CITY OF LA MESA,87,"$11,325.61",,,,,87,"$11,325.61"
CY2023,2 - CITY,CITY OF PALM SPRINGS,100,"$28,806.83",1,$61.00,2,$54.00,103,"$28,921.83"
CY2023,2 - CITY,CITY OF EAST PALO ALTO,89,"$14,285.10",1,$54.20,1,$9.69,91,"$14,348.99"
CY2023,2 - CITY,CITY OF HALF MOON BAY,17,"$2,249.00",1,$112.00,,,18,"$2,361.00"
CY2023,2 - CITY,CITY OF PLACENTIA,48,"$26,640.48",1,"$1,550.00",,,49,"$28,190.48"
CY2023,2 - CITY,CITY OF BRISBANE,16,"$2,343.00",,,,,16,"$2,343.00"
CY2023,2 - CITY,CITY OF AVALON,29,"$8,985.40",,,1,$61.17,30,"$9,046.57"
CY2023,2 - CITY,CITY OF POMONA,819,"$150,079.22",10,"$4,241.00",10,"$1,119.39",839,"$155,439.61"
CY2023,2 - CITY,CITY OF RANCHO CUCAMONGA,264,"$57,968.31",3,$356.00,3,$683.54,270,"$59,007.85"
CY2023,2 - CITY,CITY OF REDLANDS,155,"$30,815.32",2,$333.00,4,$373.62,161,"$31,521.94"
CY2023,2 - CITY,CITY OF REDONDO BEACH,509,"$89,763.21",3,$694.00,9,$874.65,521,"$91,331.86"
CY2023,2 - CITY,CITY OF REDWOOD CITY,151,"$20,355.15",4,"$1,069.00",4,$275.00,159,"$21,699.15"
CY2023,2 - CITY,CITY OF MURRIETA,495,"$85,487.69",2,$173.00,10,$664.87,507,"$86,325.56"
CY2023,2 - CITY,CITY OF OAKLAND PARKING,"7,536","$2,506,401.47",55,"$17,347.08",97,"$16,662.62","7,688","$2,540,411.17"
CY2023,2 - CITY,CITY OF CULVER CITY,289,"$52,478.01",3,$968.00,7,$490.92,299,"$53,936.93"
CY2023,2 - CITY,CITY OF MENIFEE,62,"$16,944.23",1,$100.00,1,$36.54,64,"$17,080.77"
CY2023,2 - CITY,CITY OF SAN CLEMENTE,113,"$15,640.66",1,$279.00,,,114,"$15,919.66"
CY2023,2 - CITY,CITY OF SANTA MONICA,966,"$177,942.08",4,$561.00,11,"$1,066.97",981,"$179,570.05"
CY2023,2 - CITY,CITY OF FOUNTAIN VALLEY,82,"$11,899.91",1,$87.00,2,$110.10,85,"$12,097.01"
CY2023,2 - CITY,CITY OF RIPON,6,$806.04,,,,,6,$806.04
CY2023,2 - CITY,CITY OF RIVERBANK,68,"$15,150.15",1,$96.00,,,69,"$15,246.15"
CY2023,2 - CITY,CITY OF ROHNERT PARK,4,"$3,281.50",,,,,4,"$3,281.50"
CY2023,2 - CITY,CITY OF CORONA,3,"$3,651.00",,,,,3,"$3,651.00"
CY2023,2 - CITY,CITY OF BELLFLOWER,"1,430","$372,481.19",15,"$3,824.52",12,"$1,131.31","1,457","$377,437.02"
CY2023,2 - CITY,FOSTER CITY POLICE DEPT,8,"$1,360.00",1,$163.72,,,9,"$1,523.72"
CY2023,2 - CITY,CITY OF SAN DIEGO,"2,041","$344,112.84",21,"$7,703.35",57,"$7,386.63","2,119","$359,202.82"
CY2023,2 - CITY,CITY OF EL CENTRO,5,"$4,887.00",1,$110.00,,,6,"$4,997.00"
CY2023,2 - CITY,CITY OF SAN LEANDRO,360,"$71,592.40",5,"$1,110.00",2,$146.77,367,"$72,849.17"
CY2023,2 - CITY,CITY OF SAN CARLOS,51,"$9,956.00",1,$55.96,,,52,"$10,011.96"
CY2023,2 - CITY,CITY OF SANTA ANA,"3,559","$786,160.29",47,"$13,371.25",43,"$4,070.79","3,649","$803,602.33"
CY2023,2 - CITY,SIERRA MADRE CITY OF,11,$977.00,,,,,11,$977.00
CY2023,2 - CITY,CITY OF SEAL BEACH,555,"$66,577.77",1,$92.00,12,$708.77,568,"$67,378.54"
CY2023,2 - CITY,PACIFICA POLICE DEPARTMENT,147,"$24,703.72",2,$235.00,4,$227.30,153,"$25,166.02"
CY2023,2 - CITY,CITY OF RICHMOND,20,"$1,230.68",1,$55.00,3,$171.16,24,"$1,456.84"
CY2023,2 - CITY,SANTA MONICA CITY OF,9,"$1,175.24",,,,,9,"$1,175.24"
CY2023,2 - CITY,PACIFIC GROVE CITY OF,58,"$5,830.30",,,,,58,"$5,830.30"
CY2023,2 - CITY,CITY OF EL MONTE (PARKING),842,"$134,607.27",7,"$1,302.00",4,$758.70,853,"$136,667.97"
CY2023,2 - CITY,CITY OF POMONA,61,"$30,484.84",2,$472.00,2,$649.68,65,"$31,606.52"
CY2023,2 - CITY,CITY CITY OF TEMPLE,57,"$9,201.35",1,$24.27,,,58,"$9,225.62"
CY2023,2 - CITY,CITY OF IRVINE,106,"$20,862.46",1,$678.00,4,$559.93,111,"$22,100.39"
CY2023,2 - CITY,CITY OF SOUTH SAN FRANCISCO,258,"$51,246.82",4,$408.00,6,$393.12,268,"$52,047.94"
CY2023,2 - CITY,CITY OF TUSTIN,257,"$55,584.18",2,$330.00,5,$243.10,264,"$56,157.28"
CY2023,2 - CITY,CITY OF VICTORVILLE,209,"$77,370.70",1,$200.00,2,$27.04,212,"$77,597.74"
CY2023,2 - CITY,CITY OF WEST HOLLYWOOD,"1,410","$175,689.41",15,"$1,904.21",41,"$2,827.68","1,466","$180,421.30"
CY2023,2 - CITY,CITY OF ORANGE,723,"$128,730.36",10,"$3,701.01",4,$350.39,737,"$132,781.76"
CY2023,2 - CITY,CITY OF SAN BERNARDINO,973,"$173,275.00",3,$625.00,7,"$1,431.90",983,"$175,331.90"
CY2023,2 - CITY,YUBA CITY CITY OF,57,"$14,680.17",3,$530.00,,,60,"$15,210.17"
CY2023,2 - CITY,CITY OF CATHEDRAL CITY,6,"$4,374.80",,,,,6,"$4,374.80"
CY2023,2 - CITY,CITY OF LOS ANGELES,"1,137","$334,772.96",21,"$7,433.54",21,"$4,331.35","1,179","$346,537.85"
CY2023,2 - CITY,OF DEL MAR CITY,160,"$13,754.75",2,$83.12,,,162,"$13,837.87"
CY2023,2 - CITY,CITY OF ARCADIA,108,"$27,038.15",,,,,108,"$27,038.15"
CY2023,2 - CITY,CITY OF WESTMINSTER,416,"$105,118.86",1,$262.06,6,$327.87,423,"$105,708.79"
CY2023,2 - CITY,MESA CITY OF COSTA,379,"$44,150.83",4,$973.50,6,$384.68,389,"$45,509.01"
CY2023,2 - CITY,OF SOUTH LAKE TAHOE CITY,32,"$6,470.12",2,$94.42,,,34,"$6,564.54"
CY2023,2 - CITY,CITY OF INDIO,11,"$4,702.00",,,,,11,"$4,702.00"
CY2023,2 - CITY,CITY OF ANAHEIM,"1,350","$219,561.38",11,"$1,638.00",11,$485.72,"1,372","$221,685.10"
CY2023,2 - CITY,VISTA CITY OF,549,"$152,061.91",5,"$3,329.00",3,$227.56,557,"$155,618.47"
CY2023,2 - CITY,CITY OF PALO ALTO,177,"$29,350.51",2,$317.00,,,179,"$29,667.51"
CY2023,2 - CITY,CITY OF HUGHSON,16,"$2,505.27",,,,,16,"$2,505.27"
CY2023,2 - CITY,BUENA PARK CITY OF,437,"$65,553.33",2,$288.00,5,$531.46,444,"$66,372.79"
CY2023,2 - CITY,CITY OF RANCHO MIRAGE,26,"$8,853.03",,,,,26,"$8,853.03"
CY2023,2 - CITY,CITY OF TORRANCE,313,"$40,382.73",5,$538.00,2,$3.25,320,"$40,923.98"
CY2023,2 - CITY,UNION CITY CITY OF,240,"$57,506.20",6,"$1,205.00",2,$40.74,248,"$58,751.94"
CY2023,2 - CITY,CITY OF ALAMEDA,212,"$36,294.17",5,$542.63,,,217,"$36,836.80"
CY2023,2 - CITY,CITY OF CERES,75,"$9,563.72",1,$145.00,,,76,"$9,708.72"
CY2023,2 - CITY,CITY OF IMPERIAL BEACH,69,"$12,060.38",1,$133.00,1,$2.82,71,"$12,196.20"
CY2023,2 - CITY,,4,$400.00,,,,,4,$400.00
CY2023,2 - CITY,CITY OF NORWALK,479,"$111,886.79",8,"$1,916.00",4,$644.62,491,"$114,447.41"
CY2023,2 - CITY,CITY OF SAN JOSE,16,"$22,847.21",,,2,"$9,828.76",18,"$32,675.97"
CY2023,2 - CITY,CITY OF SOUTH GATE,130,"$24,124.35",2,"$1,148.26",1,$0.51,133,"$25,273.12"
CY2023,2 - CITY,CITY OF ESCALON,10,"$1,562.24",,,,,10,"$1,562.24"
CY2023,2 - CITY,CITY OF MONTEREY PARK,247,"$26,888.44",1,$60.00,7,$357.94,255,"$27,306.38"
CY2023,2 - CITY,CITY OF LOS ANGELES (LADOT),"11,013","$3,401,405.95",89,"$30,736.26",104,"$16,876.51","11,206","$3,449,018.72"
CY2023,2 - CITY,MENLO PARK POLICE DEPARTMENT,88,"$14,915.35",1,$116.00,1,$129.00,90,"$15,160.35"
CY2023,2 - CITY,CITY OF LONG BEACH,251,"$123,794.98",2,"$1,310.75",3,$611.53,256,"$125,717.26"
CY2023,2 - CITY,CITY OF LOS ANGELES,1,"$5,185.00",,,,,1,"$5,185.00"
CY2023,2 - CITY,CITY OF RANCHO CORDOVA,76,"$16,963.98",1,$239.00,1,$266.42,78,"$17,469.40"
CY2023,2 - CITY,CITY OF COTATI,17,"$1,412.79",,,,,17,"$1,412.79"
CY2023,2 - CITY,CITY OF PETALUMA,38,"$4,039.02",1,$98.00,,,39,"$4,137.02"
CY2023,2 - CITY,CITY OF LODI,105,"$16,816.41",,,,,105,"$16,816.41"
CY2023,2 - CITY,CITY OF RIALTO,418,"$104,287.59",2,$122.00,2,$43.17,422,"$104,452.76"
CY2023,2 - CITY,CITY OF GLENDALE,"1,345","$258,356.61",12,"$4,033.00",25,"$4,547.23","1,382","$266,936.84"
CY2023,2 - CITY,CITY OF EASTVALE,3,$390.14,,,,,3,$390.14
CY2023,2 - CITY,CITY OF CARSON,539,"$97,837.47",3,$365.97,7,$367.17,549,"$98,570.61"
CY2023,2 - CITY,CITY OF OAKLAND - RMB,195,"$119,581.63",,,4,"$1,567.50",199,"$121,149.13"
CY2023,2 - CITY,CITY OF WEST COVINA,176,"$28,275.42",,,4,$416.14,180,"$28,691.56"
CY2023,2 - CITY,CITY OF MONTCLAIR,22,"$3,810.00",1,$68.00,,,23,"$3,878.00"
CY2023,2 - CITY,CITY OF LONG BEACH,"10,052","$3,094,107.39",120,"$40,087.59",146,"$15,909.64","10,318","$3,150,104.62"
CY2023,2 - CITY,CITY OF GLENDORA,142,"$24,089.00",,,2,$65.90,144,"$24,154.90"
CY2023,2 - CITY,CITY OF PORT HUENEME,394,"$64,214.85",9,"$1,352.00",4,$431.74,407,"$65,998.59"
CY2023,2 - CITY,CITY OF SANTE FE SPRINGS,238,"$48,968.73",2,$222.00,,,240,"$49,190.73"
CY2023,2 - CITY,SAN FRANCISCO MUNICIPAL TRANS AGNCY,"3,660","$1,226,192.08",29,"$8,716.76",52,"$7,558.12","3,741","$1,242,466.96"
CY2023,2 - CITY,CITY OF JURUPA VALLEY,187,"$71,649.80",2,$375.00,4,$712.78,193,"$72,737.58"
CY2023,2 - CITY,CITY OF SAN BRUNO,226,"$42,189.78",3,$755.00,2,$106.80,231,"$43,051.58"
CY2023,2 - CITY,CITY OF NAPA,224,"$64,654.38",3,"$1,699.00",4,$185.08,231,"$66,538.46"
CY2023,2 - CITY,LINDA CITY OF LOMA,29,"$3,697.57",,,,,29,"$3,697.57"
CY2023,2 - CITY,CITY OF SOUTH EL MONTE,141,"$27,100.07",3,$322.00,,,144,"$27,422.07"
CY2023,2 - CITY,CITY OF COLTON,406,"$94,638.23",1,$500.00,2,$171.06,409,"$95,309.29"
CY2023,2 - CITY,CITY OF FREMONT,357,"$84,321.00",3,"$1,526.00",5,$827.75,365,"$86,674.75"
CY2023,2 - CITY,LINDA CITY OF YORBA,30,"$6,010.65",,,,,30,"$6,010.65"
CY2023,2 - CITY,CITY OF SOLANA BEACH,32,"$3,555.80",1,$40.70,,,33,"$3,596.50"
CY2023,2 - CITY,CITY OF EASTVALE,316,"$36,035.58",3,$217.00,3,$141.57,322,"$36,394.15"
CY2023,2 - CITY,CITY OF HAYWARD,712,"$272,875.08",5,"$3,153.50",13,$965.82,730,"$276,994.40"
CY2023,2 - CITY,CITY OF ROSEMEAD,294,"$44,484.80",3,$183.00,5,$211.50,302,"$44,879.30"
CY2023,2 - CITY,CLARITA CITY OF SANTA,8,"$2,349.27",1,$200.57,,,9,"$2,549.84"
CY2023,2 - CITY,OF LA QUINTA CITY,45,"$4,063.62",,,,,45,"$4,063.62"
CY2023,2 - CITY,CITY OF COVINA,609,"$133,376.24",4,"$2,711.00",9,"$1,307.97",622,"$137,395.21"
CY2023,2 - CITY,ATWATER CITY OF,42,"$10,429.22",1,$18.00,,,43,"$10,447.22"
CY2023,2 - CITY,DEPT SAN BERNARDINO MUNICIPAL WATER,73,"$9,682.25",2,$228.08,,,75,"$9,910.33"
CY2023,2 - CITY,CITY OF WHITTIER,584,"$129,729.89",5,$656.51,4,$185.04,593,"$130,571.44"
CY2023,2 - CITY,CITY OF HUNTINGTON PARK,"1,372","$336,792.89",15,"$6,304.36",9,"$1,181.88","1,396","$344,279.13"
CY2023,2 - CITY,CITY OF BIGGS,8,"$3,301.95",,,,,8,"$3,301.95"
CY2023,2 - CITY,CITY OF TEHACHAPI,18,"$11,040.00",,,,,18,"$11,040.00"
CY2023,2 - CITY,ANIMAL SERVICE AUTHORITY COASTAL,34,"$9,394.09",,,,,34,"$9,394.09"
CY2023,2 - CITY,SIGNAL HILL CITY OF,129,"$24,437.59",1,$192.00,,,130,"$24,629.59"
CY2023,2 - CITY,OF COACHELLA CITY,74,"$14,819.76",1,$75.00,,,75,"$14,894.76"
CY2023,2 - CITY,HOT SPRINGS CITY OF DESERT,43,"$11,824.02",2,$116.79,,,45,"$11,940.81"
CY2023,2 - CITY,CITY OF CHINO,267,"$83,646.12",2,$597.50,3,$613.54,272,"$84,857.16"
CY2023,2 - CITY,LAGUNA BEACH CITY OF,287,"$27,526.32",2,$251.00,,,289,"$27,777.32"
CY2023,2 - CITY,CITY OF KINGSBURG,1,$50.00,,,,,1,$50.00
CY2023,2 - CITY,CITY OF WATERFORD,2,$440.00,,,,,2,$440.00
CY2023,2 - CITY,GARDENS CITY OF BELL,390,"$53,963.71",2,$290.00,6,$209.86,398,"$54,463.57"
CY2023,2 - CITY,CITY OF BELL,9,"$1,021.00",1,$910.00,1,$4.94,11,"$1,935.94"
CY2023,2 - CITY,MAYWOOD CITY OF,265,"$46,103.28",6,$928.62,1,$569.98,272,"$47,601.88"
CY2023,2 - CITY,CITY OF MILLBRAE,53,"$9,035.74",1,$135.86,,,54,"$9,171.60"
CY2023,2 - CITY,MONTEREY CITY OF,239,"$27,462.97",2,$178.00,1,$10.20,242,"$27,651.17"
CY2023,2 - CITY,CITY OF OCEANSIDE,"1,714","$317,139.74",17,"$4,088.00",22,"$1,582.29","1,753","$322,810.03"
CY2023,2 - CITY,CITY OF WOODLAND,103,"$14,371.62",,,1,$121.00,104,"$14,492.62"
CY2023,2 - CITY,CITY OF YUCAIPA,9,"$2,320.00",1,$136.00,,,10,"$2,456.00"
CY2023,2 - CITY,CITY OF FIREBAUGH,21,"$1,664.00",,,,,21,"$1,664.00"
CY2023,2 - CITY,CITY OF SANTA BARBARA CODE,7,"$4,981.74",,,,,7,"$4,981.74"
CY2023,2 - CITY,CITY OF CAMARILLO,204,"$36,821.83",,,4,$467.65,208,"$37,289.48"
CY2023,2 - CITY,CITY OF CHICO,171,"$21,335.15",2,$178.44,,,173,"$21,513.59"
CY2023,2 - CITY,,104,"$17,067.45",,,,,104,"$17,067.45"
CY2023,2 - CITY,CITY OF VENTURA,564,"$98,672.43",6,"$1,146.17",10,$851.78,580,"$100,670.38"
CY2023,2 - CITY,TOWN OF COLMA,53,"$9,793.58",2,$126.00,1,$126.00,56,"$10,045.58"
CY2023,2 - CITY,CITY OF ROCKLIN,7,"$3,287.00",1,$235.00,1,$14.40,9,"$3,536.40"
CY2023,2 - CITY,CITY OF CLEARLAKE,267,"$93,816.01",2,$822.50,2,$278.15,271,"$94,916.66"
CY2023,2 - CITY,CITY OF SHAFTER,27,"$3,638.03",,,,,27,"$3,638.03"
CY2023,2 - CITY,CITY OF BARSTOW,27,"$7,742.11",,,1,$1.41,28,"$7,743.52"
CY2023,2 - CITY,CITY OF NEEDLES,16,"$10,034.50",,,1,$66.50,17,"$10,101.00"
CY2023,2 - CITY,CITY OF SANTA MONICA,4,"$1,272.77",,,,,4,"$1,272.77"
CY2023,2 - CITY,CITY OF CLOVIS,80,"$7,843.33",2,$180.00,3,$260.27,85,"$8,283.60"
CY2023,2 - CITY,CITY OF LOMITA,282,"$68,055.83",3,"$1,081.00",5,$787.63,290,"$69,924.46"
CY2023,2 - CITY,CITY OF DANA POINT ADMIN,1,"$1,250.00",,,,,1,"$1,250.00"
CY2023,2 - CITY,CITY OF YUBA CITY,38,"$7,558.22",1,$234.00,,,39,"$7,792.22"
CY2023,2 - CITY,CITY OF SOUTH PASADENA,43,"$6,984.89",3,$208.04,,,46,"$7,192.93"
CY2023,2 - CITY,CITY OF UPLAND,177,"$26,107.46",1,$300.00,4,$223.67,182,"$26,631.13"
CY2023,2 - CITY,CITY OF HESPERIA,126,"$45,107.75",5,"$1,555.02",,,131,"$46,662.77"
CY2023,2 - CITY,MILL VALLEY POLICE DEPARTMENT,63,"$13,159.11",,,1,$126.00,64,"$13,285.11"
CY2023,2 - CITY,CITY OF EL MONTE,47,"$27,981.49",2,"$1,562.00",1,$95.02,50,"$29,638.51"
CY2023,2 - CITY,CITY OF SOUTH GATE,"1,050","$197,517.16",15,"$2,248.00",5,$190.68,"1,070","$199,955.84"
CY2023,2 - CITY,CITY OF SAUSALITO,81,"$17,945.52",1,"$1,000.00",4,$410.53,86,"$19,356.05"
CY2023,2 - CITY,CITY OF COMPTON,"1,679","$434,725.79",23,"$4,500.46",19,"$5,161.64","1,721","$444,387.89"
CY2023,2 - CITY,CITY OF UKIAH,34,"$2,257.84",,,2,$110.00,36,"$2,367.84"
CY2023,2 - CITY,CITY OF BAKERSFIELD,429,"$61,901.49",5,"$1,055.00",6,$273.50,440,"$63,229.99"
CY2023,2 - CITY,CITY OF KERMAN,22,"$3,718.00",1,$222.97,,,23,"$3,940.97"
CY2023,2 - CITY,CITY OF SAN MATEO,295,"$57,656.36",3,$254.00,6,"$1,643.84",304,"$59,554.20"
CY2023,2 - CITY,FOWLER CITY OF,1,$43.00,,,,,1,$43.00
CY2023,2 - CITY,NEVADA CITY,45,"$4,603.79",2,$170.52,,,47,"$4,774.31"
CY2023,2 - CITY,MADERA TOWN OF CORTE,6,"$1,165.00",,,,,6,"$1,165.00"
CY2023,2 - CITY,DEPARTMENT BELVEDERE POLICE,1,$146.00,,,,,1,$146.00
CY2023,2 - CITY,TOWN OF SAN ANSELMO,24,"$2,302.67",3,$151.33,,,27,"$2,454.00"
CY2023,2 - CITY,FAIRFAX POLICE DEPARTMENT,30,"$8,101.78",1,$1.78,,,31,"$8,103.56"
CY2023,2 - CITY,CITY OF CYPRESS,122,"$8,856.76",3,$202.00,1,$7.27,126,"$9,066.03"
CY2023,2 - CITY,CITY OF BURLINGAME,171,"$23,756.63",2,$218.00,2,$589.00,175,"$24,563.63"
CY2023,2 - CITY,BELMONT CITY OF,24,"$4,288.68",,,,,24,"$4,288.68"
CY2023,2 - CITY,VENTURA CITY OF,11,"$2,657.00",,,,,11,"$2,657.00"
CY2023,2 - CITY,CITY OF BALDWIN PARK,361,"$50,178.53",7,"$1,133.00",6,$340.19,374,"$51,651.72"
CY2023,2 - CITY,LA CANADA FLINTRIDGE,13,"$1,519.90",1,$172.32,,,14,"$1,692.22"
CY2023,2 - CITY,CITY OF OXNARD,965,"$193,233.78",6,$785.00,12,"$1,258.00",983,"$195,276.78"
CY2023,2 - CITY,OF CANYON LAKE CITY,8,"$1,239.00",,,,,8,"$1,239.00"
CY2023,2 - CITY,CITY OF PARAMOUNT,865,"$135,287.92",7,"$1,644.00",3,$426.00,875,"$137,357.92"
CY2023,3 - COUNTY,- COUNTY ALAMEDA COUNTY AUDITOR-CONTROLLER,"3,426","$1,492,737.75",42,"$26,733.38",70,"$26,369.91","3,538","$1,545,841.04"
CY2023,3 - COUNTY,BUTTE COUNTY,"3,102","$1,378,595.49",33,"$22,668.31",57,"$8,348.37","3,192","$1,409,612.17"
CY2023,3 - COUNTY,DEL NORTE COUNTY,34,"$13,633.01",,,,,34,"$13,633.01"
CY2023,3 - COUNTY,FRESNO COUNTY,"1,498","$579,753.18",14,"$9,296.35",21,"$4,248.94","1,533","$593,298.47"
CY2023,3 - COUNTY,INYO COUNTY PROBATION DEPT.,12,"$3,759.00",1,"$1,000.00",1,$227.97,14,"$4,986.97"
CY2023,3 - COUNTY,SANTA CRUZ COUNTY,4,"$2,979.40",,,,,4,"$2,979.40"
CY2023,3 - COUNTY,MADERA COUNTY,103,"$48,761.59",1,"$1,000.00",2,"$1,243.42",106,"$51,005.01"
CY2023,3 - COUNTY,MARIN COUNTY,147,"$80,075.86",2,$524.76,7,"$1,591.34",156,"$82,191.96"
CY2023,3 - COUNTY,MARIPOSA COUNTY,6,"$1,614.36",1,$14.21,,,7,"$1,628.57"
CY2023,3 - COUNTY,MONTERREY COUNTY,"2,459","$1,034,517.37",24,"$16,443.69",33,"$2,010.17","2,516","$1,052,971.23"
CY2023,3 - COUNTY,COUNTY OF NAPA,2,$863.67,,,,,2,$863.67
CY2023,3 - COUNTY,IMPERIAL COUNTY SHERIFF,5,$911.00,,,,,5,$911.00
CY2023,3 - COUNTY,COUNTY OF SANTA CRUZ,1,"$1,444.00",,,,,1,"$1,444.00"
CY2023,3 - COUNTY,COUNTY OF TEHAMA,82,"$26,446.40",,,,,82,"$26,446.40"
CY2023,3 - COUNTY,COUNTY OF YOLO,28,"$10,126.21",1,$84.08,,,29,"$10,210.29"
CY2023,3 - COUNTY,COUNTY OF GLENN,18,"$4,328.96",,,,,18,"$4,328.96"
CY2023,3 - COUNTY,COUNTY OF ORANGE TTC,"1,426","$731,010.81",32,"$16,973.19",46,"$22,992.04","1,504","$770,976.04"
CY2023,3 - COUNTY,COUNTY OF PLACER,"2,845","$1,113,254.93",22,"$12,906.65",74,"$10,812.65","2,941","$1,136,974.23"
CY2023,3 - COUNTY,COUNTY PLUMAS,187,"$86,886.32",3,"$2,079.42",3,$319.12,193,"$89,284.86"
CY2023,3 - COUNTY,COUNTY OF SACRAMENTO,"5,768","$2,563,565.90",63,"$43,165.29",154,"$41,054.82","5,985","$2,647,786.01"
CY2023,3 - COUNTY,TEHAMA COUNTY ENVIRONMENTAL HEALTH,1,"$1,836.00",,,,,1,"$1,836.00"
CY2023,3 - COUNTY,COUNTY OF SANTA CLARA,"4,098","$1,973,128.27",62,"$37,992.06",85,"$14,903.03","4,245","$2,026,023.36"
CY2023,3 - COUNTY,SANTA CRUZ COUNTY,11,"$11,656.36",,,,,11,"$11,656.36"
CY2023,3 - COUNTY,SISKIYOU COUNTY,20,"$6,431.64",,,1,$70.73,21,"$6,502.37"
CY2023,3 - COUNTY,COUNTY OF SAN MATEO,20,"$17,879.29",,,1,$750.60,21,"$18,629.89"
CY2023,3 - COUNTY,COUNTY OF SANTA CLARA,116,"$120,297.89",1,$696.39,,,117,"$120,994.28"
CY2023,3 - COUNTY,SONOMA COUNTY,723,"$376,147.17",5,"$1,795.23",20,"$2,404.83",748,"$380,347.23"
CY2023,3 - COUNTY,TULARE COUNTY SHERIFF,4,$160.00,,,,,4,$160.00
CY2023,3 - COUNTY,MONTEREY COUNTY,18,"$1,675.00",,,,,18,"$1,675.00"
CY2023,3 - COUNTY,STANISLAUS COUNTY,"2,902","$1,238,112.57",25,"$11,539.65",56,"$10,565.79","2,983","$1,260,218.01"
CY2023,3 - COUNTY,COUNTY OF TRINITY,30,"$9,096.29",,,1,$0.13,31,"$9,096.42"
CY2023,3 - COUNTY,TUOLUMNE COUNTY,725,"$355,425.95",8,"$5,789.41",14,"$1,414.02",747,"$362,629.38"
CY2023,3 - COUNTY,IMPERIAL COUNTY,24,"$10,568.22",,,,,24,"$10,568.22"
CY2023,3 - COUNTY,SONOMA COUNTY ACTTC,69,"$50,206.31",1,$240.65,1,"$1,244.39",71,"$51,691.35"
CY2023,3 - COUNTY,MARIN COUNTY SHERIFF'S OFFICE,150,"$54,337.48",1,$170.00,3,$399.66,154,"$54,907.14"
CY2023,3 - COUNTY,SAN DIEGO COUNTY,301,"$111,853.92",1,$75.00,4,$443.31,306,"$112,372.23"
CY2023,3 - COUNTY,LOS ANGELES COUNTY,881,"$401,236.93",3,$954.74,25,"$10,979.79",909,"$413,171.46"
CY2023,3 - COUNTY,LOS ANGELES COUNTY SHERIFF,"3,203","$840,324.39",28,"$8,731.99",22,"$2,566.24","3,253","$851,622.62"
CY2023,3 - COUNTY,COUNTY OF EL DORADO,13,"$6,497.66",,,,,13,"$6,497.66"
CY2023,3 - COUNTY,SACRAMENTO COUNTY,"1,710","$467,757.41",8,"$2,810.96",36,"$5,166.61","1,754","$475,734.98"
